35,1128,1

Ind,Pop,Camellia_SSR_320, , , , , ,Camellia_SSR_323, , , , , ,Camellia_SSR_522, , , , , ,Camellia_SSR_546, , , , , ,Camellia_SSR_421, , , , , ,Camellia_SSR_363, , , , , ,Camellia_SSR_123, , , , , ,Camellia_SSR_122, , , , , ,Camellia_SSR_264, , , , , ,Camellia_SSR_243, , , , , ,Camellia_SSR_224, , , , , ,Camellia_SSR_062, , , , , ,Camellia_SSR_089, , , , , ,Camellia_SSR_466, , , , , ,Camellia_SSR_083, , , , , ,Camellia_SSR_149, , , , , ,Camellia_SSR_617, , , , , ,Camellia_SSR_530, , , , , ,Camellia_SSR_433, , , , , ,Camellia_SSR_016Error, , , , , ,Camellia_SSR_300, , , , , ,Camellia_SSR_145, , , , , ,Camellia_SSR_290Error, , , , , ,Camellia_SSR_013, , , , , ,Camellia_SSR_069, , , , , ,Camellia_SSR_399, , , , , ,Camellia_SSR_491, , , , , ,Camellia_SSR_036, , , , , ,Camellia_SSR_214, , , , , ,Camellia_SSR_150, , , , , ,Camellia_SSR_212, , , , , ,Camellia_SSR_041Error, , , , , ,Camellia_SSR_158, , , , , ,Camellia_SSR_097, , , , , ,Camellia_SSR_094, , , , , ,
MTS010,MTS,2,2,5,5,5,5,4,5,5,5,7,8,5,5,5,5,5,5,6,6,6,6,6,7,4,4,4,4,4,5,5,5,5,5,5,7,4,6,6,6,7,7,6,6,6,6,10,14,2,3,3,3,3,5,5,6,6,6,6,6,4,5,5,5,5,6,5,5,5,6,6,7,7,7,7,7,7,12,5,5,5,5,5,5,6,6,7,7,7,7,4,4,4,4,4,4,5,5,5,5,6,6,5,5,6,6,7,7,6,6,6,6,6,8,5,5,7,8,8,10,2,4,4,5,5,5,5,6,6,6,6,9,0,0,0,0,0,0,5,5,5,5,7,8,6,6,6,6,6,6,4,4,4,5,5,6,3,4,5,5,5,5,5,5,5,6,8,8,4,4,5,6,6,6,4,4,4,5,5,6,3,4,6,6,6,6,4,4,4,8,8,8,4,4,4,4,5,8,4,4,6,6,6,7,7,7,9,10,11,12,
eY102,eY,2,4,4,5,5,6,4,4,5,5,6,6,5,5,5,5,5,6,6,6,6,6,6,6,3,3,3,4,4,4,5,5,5,5,5,7,5,5,5,6,6,7,6,6,6,7,8,8,3,3,3,3,3,5,5,5,5,5,6,6,5,5,5,5,5,8,5,6,6,6,6,7,6,7,7,10,11,13,5,5,5,5,5,5,5,5,5,5,5,7,4,4,4,4,5,6,3,5,5,5,5,5,5,8,9,9,10,10,6,6,6,7,8,8,6,7,8,8,8,9,3,5,5,5,5,7,4,5,6,6,6,6,4,6,8,8,11,11,5,5,5,6,6,7,4,4,4,4,5,8,3,3,3,4,4,5,4,4,4,5,5,7,3,4,5,5,5,5,5,6,6,6,6,6,2,2,3,5,6,8,6,6,6,6,6,6,8,8,8,8,11,11,5,5,7,7,8,8,2,3,4,4,4,5,4,4,4,6,7,9,
LT45,LT,4,4,5,5,5,6,2,4,5,5,6,7,5,5,5,5,5,6,2,4,6,6,6,8,4,4,4,4,4,4,5,5,5,5,6,7,5,6,6,6,7,7,6,6,6,6,7,8,2,3,5,5,7,8,5,5,5,5,5,6,5,5,5,5,5,7,5,5,5,5,5,6,3,5,7,7,8,13,5,5,5,5,5,5,0,0,0,0,0,0,3,4,4,4,4,4,5,5,5,5,5,5,2,5,5,5,5,7,6,6,6,6,6,8,4,6,7,7,9,10,5,5,5,5,5,5,4,4,6,6,8,9,4,6,7,7,7,7,6,7,7,8,8,8,4,4,6,6,6,8,4,4,4,4,5,5,3,5,5,5,6,6,3,4,5,5,6,8,5,5,5,5,6,6,2,2,3,4,5,6,6,6,6,6,6,6,7,7,8,8,8,9,4,5,5,7,8,9,2,3,4,4,5,6,5,6,7,10,11,12,
JL42,JL,2,2,4,5,5,5,2,2,2,2,3,3,5,5,5,5,6,7,2,5,5,5,5,6,3,4,4,4,4,4,5,5,5,5,5,5,3,3,4,5,6,7,6,6,6,7,10,12,3,3,3,3,3,5,5,6,6,6,6,14,4,4,4,5,5,5,4,4,5,5,6,6,4,5,5,5,5,8,4,4,5,5,5,5,0,0,0,0,0,0,4,4,4,4,4,4,2,5,5,5,5,5,5,5,5,5,5,7,4,6,6,6,6,6,4,4,4,7,7,9,4,5,5,5,5,5,4,4,4,5,6,8,3,4,4,5,5,7,5,7,7,7,7,8,4,6,6,6,6,7,2,2,2,3,3,5,3,3,4,4,4,5,3,3,4,5,5,6,5,6,6,7,7,7,4,4,4,4,4,6,3,6,6,6,6,8,7,7,8,8,8,8,4,4,5,5,5,5,2,2,3,4,5,5,3,4,5,6,6,9,
JL43,JL,2,2,2,3,4,5,2,2,3,4,5,5,5,5,5,5,6,7,2,2,5,5,5,6,3,3,4,4,4,4,4,5,5,5,5,7,3,4,5,6,6,7,5,6,6,6,8,9,3,3,3,3,3,5,5,5,6,6,6,6,4,4,5,5,5,6,5,5,5,5,6,6,5,5,5,5,6,7,4,4,5,5,5,5,0,0,0,0,0,0,3,4,4,4,4,4,2,2,4,5,5,5,5,5,5,5,6,6,4,6,6,6,6,6,4,4,4,4,7,7,5,5,5,5,5,6,4,5,5,5,6,7,3,4,5,6,7,9,4,5,6,6,8,9,4,4,6,6,6,9,2,2,4,5,5,0,4,4,4,4,5,5,3,3,4,5,6,7,5,5,6,6,6,6,4,4,4,4,4,6,5,5,6,6,6,8,8,8,8,8,8,8,4,5,5,5,7,9,3,3,3,5,5,5,3,6,7,7,8,9,
JL40,JL,3,3,4,4,5,5,2,2,2,2,5,6,5,5,5,5,5,7,2,4,5,5,5,6,3,4,4,4,4,4,4,5,5,5,5,5,3,3,4,5,6,6,4,5,6,6,6,8,3,3,3,3,3,5,4,5,5,6,6,6,5,5,5,5,5,6,4,4,5,6,6,6,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,4,4,5,2,2,4,5,5,5,5,5,5,5,7,8,4,4,6,6,6,9,3,4,6,7,9,9,5,5,5,5,5,5,4,4,4,5,7,7,3,3,5,5,6,8,5,5,6,7,7,8,6,6,6,6,7,7,2,2,2,3,3,5,4,4,4,5,5,5,3,4,5,5,5,6,5,5,6,6,6,6,2,4,4,4,4,6,6,6,6,6,6,6,6,6,8,8,9,10,5,5,5,5,7,8,2,3,3,4,5,6,3,3,5,6,6,9,
JL41,JL,2,3,4,4,5,5,2,2,2,2,4,4,5,5,5,5,5,7,2,2,5,6,6,8,3,4,4,4,4,5,3,5,5,5,5,5,5,6,6,6,7,7,6,8,9,10,11,14,3,3,3,3,5,5,5,5,6,6,6,6,4,4,5,5,5,5,4,4,5,5,5,6,3,5,5,5,5,6,4,4,5,5,5,5,0,0,0,0,0,0,4,4,4,4,4,4,5,5,5,5,5,5,4,4,5,5,5,7,6,6,6,6,6,6,6,6,6,7,7,7,4,4,5,5,5,5,4,4,5,5,5,6,4,4,5,5,5,6,4,5,6,7,8,8,6,6,6,6,7,9,2,3,4,5,5,5,4,4,4,5,5,6,3,4,5,5,6,8,5,5,5,6,6,10,4,4,4,4,4,6,6,6,6,6,6,7,7,7,8,8,8,8,4,4,5,5,6,7,3,3,4,5,5,6,3,6,6,7,8,10,
JL46,JL,2,2,2,3,4,5,2,2,2,2,5,6,5,5,5,5,5,7,2,5,5,5,5,8,3,4,4,4,4,5,5,5,5,5,5,7,3,5,5,6,6,6,4,5,6,6,6,10,3,3,3,3,3,5,5,5,6,6,6,6,5,5,5,5,5,6,4,4,4,4,5,6,4,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,5,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,6,6,6,6,6,6,4,4,5,7,7,9,4,5,5,5,5,5,4,5,5,6,7,8,3,4,4,5,7,7,4,5,5,6,7,9,4,6,6,6,6,7,2,2,3,4,5,5,4,4,5,5,5,5,4,4,4,5,6,6,0,0,0,0,0,0,2,4,4,4,4,4,6,6,6,6,6,8,5,7,7,7,8,8,4,5,5,5,5,6,2,3,3,4,5,6,3,3,3,6,9,10,
JL47,JL,2,2,4,5,5,5,2,2,2,5,7,7,3,5,5,5,5,5,2,5,5,5,6,8,4,4,4,4,5,5,5,5,5,5,5,10,3,5,6,6,6,8,4,6,7,8,10,11,3,3,3,3,3,5,5,5,6,6,6,6,4,4,5,5,5,5,4,4,4,4,5,5,4,5,5,5,5,7,4,4,5,5,5,5,4,4,4,4,4,5,3,4,4,4,4,7,2,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,3,4,5,6,7,9,3,5,5,5,5,5,5,5,5,6,6,6,3,3,4,5,6,7,4,4,6,6,7,7,4,4,4,6,6,7,2,2,4,4,5,0,4,4,4,5,5,5,3,4,5,5,5,6,5,6,6,6,6,6,4,4,4,4,5,6,3,5,6,6,6,7,7,8,8,8,8,8,5,5,5,5,5,7,3,3,3,5,5,5,4,6,7,8,9,10,
JL44,JL,2,2,4,5,5,5,2,2,2,2,4,5,4,5,5,5,6,7,2,2,4,5,6,8,4,4,4,4,4,5,5,5,5,5,5,5,3,4,4,5,6,6,5,6,10,10,12,14,3,3,3,3,5,5,4,5,6,6,6,11,4,4,5,5,6,7,5,5,5,5,6,6,4,5,5,8,9,12,4,4,5,5,5,5,0,0,0,0,0,0,3,4,4,4,6,7,5,5,5,5,5,5,5,5,5,5,5,8,6,6,6,6,6,6,4,7,7,7,7,9,4,5,5,5,5,5,5,5,6,6,6,7,3,4,5,6,7,9,4,5,7,7,8,8,4,6,6,6,6,7,2,2,2,2,5,5,3,3,4,4,4,5,3,4,5,6,7,9,6,6,6,6,7,10,4,4,4,4,4,6,6,6,6,6,6,8,5,7,7,8,8,8,4,4,4,4,5,6,2,2,3,3,4,5,3,5,6,6,6,9,
JL45,JL,2,3,4,5,5,6,2,2,2,3,5,6,5,5,5,5,6,6,2,4,5,5,6,8,2,4,4,4,4,4,5,5,5,5,5,7,4,5,5,6,6,7,5,6,6,6,7,8,3,3,3,3,3,5,5,5,6,6,6,11,5,5,5,5,5,5,4,4,4,4,5,6,4,5,5,5,5,7,4,5,5,5,5,5,4,4,4,4,4,5,3,4,4,4,4,4,2,5,5,5,5,5,3,5,5,5,5,8,6,6,6,6,6,6,4,7,7,7,9,10,5,5,5,5,5,5,4,5,5,6,6,7,3,4,5,6,7,8,3,4,6,7,7,8,4,6,6,6,6,7,2,4,5,5,5,5,3,4,4,4,5,6,3,4,5,6,6,9,6,6,7,7,7,7,4,4,4,4,4,4,6,6,6,6,6,7,8,8,8,8,8,8,4,5,5,5,5,5,3,3,4,5,5,6,3,3,3,3,6,9,
JL48,JL,2,3,4,5,5,6,2,2,2,5,6,7,5,5,5,5,5,7,2,5,5,5,6,8,3,4,4,4,5,5,5,5,5,5,5,7,3,3,4,5,5,7,4,5,6,6,10,10,3,3,3,3,5,0,5,5,5,6,6,6,5,5,5,5,5,6,4,5,5,5,6,7,3,3,5,5,5,7,4,4,5,5,5,5,0,0,0,0,0,0,3,3,4,4,4,4,2,5,5,5,5,6,3,5,5,5,7,8,4,6,6,6,6,6,3,3,4,5,7,7,5,5,5,5,5,5,4,6,6,6,7,8,3,4,4,6,8,9,4,6,6,7,7,8,4,6,6,6,6,7,2,2,2,3,4,5,3,4,5,5,5,5,3,4,5,5,6,9,0,0,0,0,0,0,4,4,4,4,4,4,6,6,6,6,6,8,7,7,8,8,8,10,4,5,5,5,5,7,3,3,4,5,5,6,5,6,7,8,9,10,
JL49,JL,2,2,2,2,2,5,2,2,2,2,4,5,5,5,5,5,5,7,2,4,5,6,6,8,3,4,4,4,5,5,4,5,5,5,5,7,3,3,5,6,7,11,6,6,7,10,10,11,3,3,3,3,5,5,3,5,6,6,6,6,0,0,0,0,0,0,5,5,5,5,5,5,4,5,5,5,8,10,4,4,5,5,5,5,0,0,0,0,0,0,4,4,4,4,5,7,4,5,5,5,6,7,4,4,5,5,5,7,6,6,6,6,6,6,0,0,0,0,0,0,4,5,5,5,5,6,0,0,0,0,0,0,4,4,4,6,7,8,5,5,5,6,8,8,4,6,6,6,6,6,3,3,5,5,5,0,3,3,4,4,5,5,3,3,4,5,5,6,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,8,8,8,8,8,8,5,5,5,5,7,7,2,3,3,5,5,5,4,5,6,7,8,10,
NL041,NL,2,2,2,2,5,6,2,2,2,4,6,7,5,5,5,5,5,5,4,6,6,6,6,6,4,4,4,4,4,5,5,5,5,7,9,9,3,5,5,6,6,8,6,6,6,6,8,8,3,3,3,3,3,5,5,5,5,6,6,12,5,5,5,5,5,7,5,6,6,6,6,6,4,4,5,5,6,7,5,5,5,5,5,5,4,4,4,6,6,6,2,4,4,4,4,4,5,5,5,5,5,7,5,5,5,5,6,7,6,6,6,6,6,8,3,5,6,6,9,10,5,5,5,5,5,5,4,5,5,6,6,6,5,6,6,6,6,8,4,4,4,5,5,8,4,4,4,4,6,6,4,4,4,4,5,5,4,5,5,5,5,6,5,5,6,6,6,8,5,5,5,5,5,5,2,4,4,4,8,9,0,0,0,0,0,0,7,8,8,8,8,8,4,5,7,7,7,9,2,4,4,5,5,5,4,4,7,7,11,11,
HLT016,HLT,3,5,5,5,5,5,5,5,6,6,6,7,5,5,5,5,5,5,2,2,5,6,6,6,4,4,4,4,4,7,5,5,5,5,6,7,3,4,4,5,6,7,6,6,8,8,9,9,3,3,3,3,3,5,5,5,5,5,5,6,5,5,5,5,5,8,4,4,5,5,6,7,5,6,6,7,8,8,5,5,5,5,5,5,5,5,5,6,6,6,3,4,4,4,4,5,4,4,5,5,5,5,5,5,5,6,6,8,6,6,6,6,6,8,6,6,7,8,8,8,5,5,5,5,6,6,4,5,5,6,6,6,5,5,6,6,6,6,4,4,6,7,7,7,5,5,5,6,6,6,4,4,4,4,5,5,3,3,3,4,4,5,5,6,7,8,12,13,4,5,6,6,6,6,2,3,4,4,4,6,5,6,6,6,6,8,7,7,8,8,8,8,5,5,5,5,7,9,2,3,4,4,5,5,7,7,7,7,10,10,
NL025,NL,2,5,5,5,5,5,4,4,5,6,7,7,5,5,5,5,5,5,2,2,6,6,6,6,4,4,4,4,4,4,5,5,5,6,6,7,6,6,6,6,6,6,6,8,8,8,8,8,3,3,3,3,3,3,5,5,5,5,6,7,5,5,5,5,7,7,4,4,5,5,6,6,3,4,5,5,6,7,5,5,5,5,5,5,4,4,4,5,5,8,4,4,4,4,4,4,5,5,5,6,6,6,5,5,5,7,8,8,6,6,6,6,6,6,4,6,7,7,8,10,5,5,5,5,5,5,4,4,6,6,6,7,6,6,6,6,6,6,5,5,5,6,6,8,4,5,5,6,6,6,3,3,3,4,5,6,4,4,4,5,5,6,4,5,6,6,6,8,4,4,4,4,6,6,2,3,4,4,6,8,3,6,6,6,6,6,8,8,8,8,8,8,5,5,7,7,7,8,3,4,5,5,5,0,5,5,7,8,10,12,
NL080,NL,0,0,0,0,0,0,4,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,5,5,5,6,6,6,6,5,5,5,5,5,5,4,6,6,7,7,8,3,3,5,9,10,12,0,0,0,0,0,0,4,6,7,7,7,7,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,7,7,8,0,0,0,0,0,0,5,5,5,5,6,6,0,0,0,0,0,0,4,4,4,4,9,9,5,5,6,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,6,7,0,0,0,0,0,0,4,4,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,7,7,3,5,5,5,6,6,4,4,4,4,8,9,
JI001,JI,2,2,4,5,5,5,5,5,7,7,7,10,4,5,5,5,5,5,4,5,6,6,7,7,4,4,4,4,4,7,5,5,5,5,6,6,6,6,6,6,7,8,6,8,8,9,9,10,2,3,3,3,5,6,5,5,5,5,5,12,5,5,5,5,5,5,5,5,5,6,6,9,3,3,6,7,8,9,5,5,5,5,5,5,5,7,7,7,7,7,2,4,4,4,4,8,5,5,5,5,5,6,4,5,7,7,8,9,6,6,6,6,6,8,7,8,8,8,10,12,4,5,5,5,5,5,4,5,6,8,8,8,3,3,6,6,7,8,4,5,5,6,7,8,4,4,5,6,6,7,4,4,4,4,4,5,3,4,5,5,5,5,5,5,5,6,7,8,5,5,5,5,5,6,2,2,4,4,6,8,5,5,6,6,6,6,7,7,7,8,8,8,5,5,5,7,7,8,3,4,4,5,6,6,8,10,10,11,12,12,
NL023,NL,5,5,5,5,5,5,4,4,5,5,6,9,5,5,5,5,5,6,2,5,6,6,6,6,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,7,7,7,3,6,6,8,8,8,3,3,3,3,3,5,3,5,5,6,6,6,5,5,5,5,5,7,4,6,7,8,8,9,5,6,7,8,8,10,5,5,5,5,5,5,5,5,5,5,7,7,4,4,4,4,4,4,5,5,5,5,5,6,4,5,5,5,5,5,6,6,6,6,6,6,3,6,8,9,10,11,5,5,5,5,5,7,4,4,6,6,6,8,6,6,6,6,7,7,6,6,6,6,9,9,4,5,5,6,7,8,4,4,5,5,6,6,4,5,5,5,5,5,5,5,7,8,9,10,6,6,6,6,6,6,3,4,4,4,4,4,3,6,6,6,6,8,8,8,8,8,8,8,4,4,5,5,7,8,2,3,4,5,5,5,5,10,10,10,11,12,
NL040,NL,2,4,4,5,5,5,5,5,5,6,6,7,5,5,5,5,5,5,4,4,4,4,4,6,4,4,4,4,4,4,5,5,5,5,6,7,4,4,6,7,7,9,6,6,6,6,8,14,3,3,5,5,5,5,4,5,5,5,5,6,5,5,5,5,7,7,4,6,6,6,7,8,5,5,6,6,7,8,5,5,5,5,5,5,4,4,4,4,4,7,4,4,4,4,4,7,5,5,5,5,5,5,5,5,6,7,8,10,6,6,6,6,6,8,6,6,7,10,11,12,5,5,5,5,5,5,4,6,6,7,7,9,6,6,6,7,7,11,5,5,7,8,8,9,4,4,4,5,6,6,4,4,4,5,5,5,3,4,5,5,5,6,4,5,7,7,7,8,6,6,6,6,6,6,2,4,4,4,5,6,5,5,6,6,6,8,8,8,8,8,8,8,5,7,7,7,7,9,4,4,4,5,6,6,6,7,7,8,9,12,
JI002,JI,2,2,4,5,5,5,5,7,7,7,7,7,5,5,5,5,6,7,2,2,2,6,6,6,4,4,4,4,4,5,5,6,7,7,7,8,6,6,6,6,6,6,6,6,8,8,9,11,3,3,3,3,3,5,3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,7,4,5,5,5,5,8,5,5,5,5,5,5,5,5,6,6,7,7,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,7,6,6,6,6,6,6,6,6,6,8,10,10,5,5,5,5,5,5,5,5,6,6,6,6,5,5,6,6,7,10,3,3,5,5,7,9,4,4,5,5,5,6,4,4,4,4,4,5,5,5,5,5,5,7,3,5,5,6,9,11,5,5,5,5,6,6,3,4,4,5,6,6,3,6,6,6,6,6,8,8,8,8,8,9,4,4,5,7,8,10,3,4,5,5,6,0,7,7,7,7,10,11,
MTS011,MTS,2,2,5,5,5,5,4,4,6,6,6,6,5,5,5,5,6,6,2,2,2,6,6,6,4,4,4,4,4,7,5,5,5,5,5,6,5,5,6,6,6,7,6,6,6,6,6,8,3,3,3,3,3,3,5,5,5,5,10,10,5,5,5,5,5,5,4,5,5,5,5,5,4,6,7,7,7,12,5,5,5,5,5,5,5,5,6,7,7,7,3,4,4,4,4,4,5,5,5,5,5,6,5,5,5,5,7,10,6,6,6,6,7,8,5,6,9,10,10,11,5,5,5,5,5,5,6,6,6,7,8,9,6,7,7,7,8,8,5,6,7,7,8,9,4,4,6,6,6,8,4,4,4,4,5,5,5,5,5,5,6,6,5,5,7,7,7,7,5,5,6,6,6,6,4,4,4,4,4,4,5,5,6,6,6,6,7,7,8,8,8,8,4,5,5,5,5,8,3,4,5,5,5,6,6,8,10,10,11,12,
JI003,JI,2,2,2,4,5,5,5,5,6,6,7,7,3,5,5,5,5,5,6,6,6,6,6,6,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5,5,6,7,6,7,8,8,8,8,3,3,3,3,3,5,3,5,5,5,5,6,5,5,5,6,6,7,4,5,5,5,7,7,4,5,5,5,9,12,5,5,5,5,5,5,4,4,4,4,7,7,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5,6,7,10,6,6,6,6,6,6,6,7,8,8,8,10,5,5,5,5,5,5,5,6,6,6,6,8,5,6,6,6,7,7,3,5,5,5,7,8,4,5,5,5,6,6,3,3,3,4,4,5,4,4,4,5,5,6,5,6,6,6,7,8,0,0,0,0,0,0,3,4,4,4,4,4,3,6,6,6,6,6,4,4,4,8,8,9,4,4,5,5,7,7,3,4,5,5,6,0,8,10,10,10,10,11,
NL029,NL,2,2,5,5,5,6,2,7,7,7,7,7,5,5,5,5,5,6,2,2,2,6,6,6,4,4,4,4,4,4,5,5,7,7,7,9,4,5,5,5,8,9,6,6,6,6,6,6,3,3,3,3,5,5,5,5,5,6,6,7,5,5,5,5,5,5,5,6,6,6,6,8,3,3,5,5,5,12,5,5,5,5,5,5,6,6,6,7,7,8,4,4,4,4,4,4,5,5,5,6,6,7,5,5,5,7,8,10,6,6,6,6,8,8,6,7,7,8,10,12,5,5,5,5,5,5,4,4,5,6,6,6,5,5,6,6,8,8,3,6,7,7,7,8,4,4,4,4,6,6,4,4,4,4,5,5,3,5,5,5,6,6,4,5,5,6,7,7,4,4,5,5,6,6,2,4,6,6,7,10,6,6,6,6,6,6,8,8,8,8,8,8,4,5,7,7,8,9,3,4,4,4,5,6,6,6,6,10,10,13,
JI004,JI,2,2,4,5,5,5,5,5,6,6,6,7,3,5,5,5,6,7,2,6,6,6,6,6,4,4,4,4,4,5,5,5,7,7,7,8,5,6,6,7,7,7,3,6,6,6,8,8,3,3,3,3,5,5,3,5,5,5,6,7,5,5,5,6,7,10,5,5,5,5,7,8,5,6,7,9,12,14,5,5,5,5,5,5,6,6,6,7,7,7,4,4,4,4,4,6,5,5,5,5,5,6,2,5,5,5,5,7,6,6,6,6,6,6,5,6,7,7,10,12,5,5,5,5,5,5,5,5,6,6,6,6,4,6,6,6,7,8,3,5,5,5,5,5,4,5,5,5,6,6,4,4,5,5,5,5,3,5,5,5,5,5,6,6,7,7,8,12,4,4,5,6,6,6,4,4,4,4,6,6,3,6,6,6,6,6,4,4,4,8,8,9,4,5,5,7,7,8,2,3,4,5,6,6,8,9,10,11,11,12,
PT33,PT,2,3,4,4,5,6,2,2,3,4,6,7,5,5,5,5,5,7,5,6,6,6,6,8,3,4,4,4,4,5,5,5,5,5,7,10,3,3,5,6,6,7,5,6,6,6,7,10,2,3,3,3,3,3,5,5,5,5,6,6,5,5,6,6,6,6,4,4,4,4,5,7,4,5,5,5,6,7,5,5,5,5,5,5,4,4,4,5,6,7,3,4,4,4,4,4,5,5,5,5,5,5,3,5,5,5,5,8,6,6,6,6,6,6,4,4,4,7,7,9,3,5,5,5,5,6,4,4,5,7,8,9,3,4,4,5,6,7,6,6,6,7,8,8,4,6,6,6,6,6,2,3,4,5,5,5,3,3,4,4,4,5,3,5,5,5,6,9,5,5,6,7,7,7,2,4,4,4,5,6,3,4,6,6,6,6,7,8,8,8,8,9,4,5,5,5,7,7,3,4,5,5,5,6,5,5,6,9,9,13,
PT32,PT,2,3,4,4,5,6,2,2,2,2,4,5,5,5,5,5,5,5,2,2,5,5,5,8,3,3,4,4,4,5,5,5,5,5,5,7,5,5,5,6,7,7,5,6,7,8,10,12,3,3,3,5,5,5,3,5,5,6,6,6,5,5,5,5,5,7,4,4,5,5,7,8,3,3,5,5,5,7,4,5,5,5,5,5,5,5,6,6,7,8,3,4,4,4,4,5,5,5,5,5,5,5,5,5,7,7,8,8,4,6,6,6,6,6,4,4,7,7,7,7,3,4,4,4,5,5,4,5,5,7,7,7,3,4,4,5,5,6,4,6,7,7,7,8,5,6,6,6,6,6,2,2,2,2,3,5,4,4,4,5,5,6,3,4,5,5,6,6,5,5,5,5,8,8,4,4,4,4,4,6,3,6,6,6,6,7,7,7,8,8,8,8,4,5,5,5,6,7,4,5,5,5,5,6,6,7,8,9,9,10,
QY73,QY,2,2,5,5,5,5,2,4,5,6,6,7,4,5,5,5,5,5,2,2,6,6,6,6,4,4,4,4,4,4,5,5,5,5,6,7,5,5,6,6,6,9,5,6,6,8,8,9,3,3,3,3,3,3,5,5,5,5,5,6,5,5,5,5,7,7,4,4,4,5,5,5,5,7,7,7,7,8,5,5,5,5,5,5,4,6,6,6,6,7,4,4,4,4,4,5,5,5,5,5,5,6,5,5,5,5,7,8,5,6,6,6,6,7,5,6,8,9,10,10,5,5,5,5,5,5,4,6,6,6,6,6,4,5,6,7,8,9,3,4,5,5,6,7,5,5,5,6,6,6,3,3,4,4,4,5,3,4,4,5,5,5,3,5,6,7,7,9,5,5,6,6,6,9,2,2,3,4,4,6,5,6,6,6,7,7,8,8,8,8,8,9,5,5,7,9,10,11,3,3,4,4,5,0,4,6,7,8,11,12,
LU104,LU,2,5,5,5,5,5,4,6,6,7,7,7,5,5,5,5,5,5,4,5,6,6,7,7,4,4,4,4,4,5,5,5,5,5,5,8,5,5,5,6,6,6,6,7,8,8,8,9,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,6,5,6,7,7,8,11,5,5,5,5,5,6,6,6,6,6,7,7,3,4,4,5,5,5,5,5,5,5,6,6,4,5,5,5,6,10,6,6,6,6,6,6,5,6,8,8,8,8,5,5,5,5,5,5,4,4,4,5,5,6,5,6,6,6,8,8,3,4,4,4,7,9,5,5,5,5,6,6,4,4,4,4,5,5,3,5,5,5,5,6,3,6,6,8,8,9,5,5,6,6,6,6,2,4,4,4,4,6,3,5,6,6,6,6,8,8,8,8,8,8,5,7,7,7,8,9,3,4,5,5,6,7,5,6,7,10,10,13,
FJ026,FJ,2,2,2,5,5,6,4,6,6,6,7,7,5,5,5,5,5,6,2,2,2,2,5,6,4,4,4,4,4,5,5,5,5,5,7,9,4,4,4,5,7,9,5,7,7,8,9,10,3,3,3,5,5,6,5,5,5,7,7,8,5,5,5,7,7,8,6,6,6,6,6,9,3,5,8,8,10,14,5,5,5,5,5,5,5,5,5,6,6,7,4,4,4,4,4,5,5,5,5,5,5,5,4,5,5,5,5,8,3,6,6,6,6,6,5,5,7,8,9,10,5,5,5,5,5,5,4,5,5,6,7,8,6,6,8,8,9,9,3,4,4,4,8,8,6,6,6,6,8,8,2,2,4,4,5,6,4,4,4,4,5,5,6,6,7,7,7,8,6,6,6,6,7,7,2,4,4,4,4,6,3,5,5,6,6,6,7,7,7,7,8,8,4,4,5,7,7,7,2,4,4,5,5,6,3,5,6,9,11,12,
JI088,JI,0,0,0,0,0,0,2,5,5,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,5,5,5,5,5,6,5,5,5,5,5,7,5,5,6,6,6,8,5,6,7,7,8,8,0,0,0,0,0,0,5,5,5,5,5,6,4,4,4,4,5,6,0,0,0,0,0,0,2,5,5,5,5,8,0,0,0,0,0,0,5,7,9,9,9,10,0,0,0,0,0,0,4,6,6,6,6,6,0,0,0,0,0,0,3,4,5,7,8,8,4,4,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,7,8,0,0,0,0,0,0,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,7,8,4,4,5,5,6,0,3,5,5,8,10,12,
